cod_tra;nome_orgao_tra;ano_mes_tra;nome_acao_tra;valor_total_transferencia_tra;valor_transferencia_tra
2884242;;202208;ACOES DE PROTECAO SOCIAL BASICA;2585.56;2585.56
2884243;;202208;ACOES DE PROTECAO SOCIAL BASICA;3789.73;3789.73
2884244;;202208;PRIMEIRA INFANCIA NO SUAS - CRIANCA FELIZ;6270;6270
2884245;;202208;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
2884246;;202208;PISO DE ATENCAO PRIMARIA A SAUDE;6900;6900
2884247;;202208;PISO DE ATENCAO PRIMARIA A SAUDE;16331.4;16331.4
2884248;;202208;PISO DE ATENCAO PRIMARIA A SAUDE;25709;25709
2884249;;202208;PISO DE ATENCAO PRIMARIA A SAUDE;99384;99384
2884250;;202208;PISO DE ATENCAO PRIMARIA A SAUDE;134302.02;134302.02
2884251;;202208;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;1477.6;1477.6
2884252;;202208;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
111215;Sem informação;202208;TRANSFERENCIAS DE COTAS-PARTES DA COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS MINERAIS (LEI N;56800.45;56800.45
117724;Ministério da Saúde - Unidades com vínculo direto;202208;PISO DE ATENCAO PRIMARIA A SAUDE;25709;25709
117725;Ministério da Saúde - Unidades com vínculo direto;202208;PISO DE ATENCAO PRIMARIA A SAUDE;99384;99384
117726;Ministério da Saúde - Unidades com vínculo direto;202208;PISO DE ATENCAO PRIMARIA A SAUDE;134302.02;134302.02
117727;Ministério da Saúde - Unidades com vínculo direto;202208;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;1477.6;1477.6
113142;;202208;APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO;2297509.2;2297509.2
113143;Fundo Nacional de Desenvolvimento da Educação;202208;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);10793.2;10793.2
113144;Fundo Nacional de Desenvolvimento da Educação;202208;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);23990.8;23990.8
113145;Fundo Nacional de Desenvolvimento da Educação;202208;APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA;28114.47;28114.47
117717;Fundo Nacional de Assistência Social;202208;ACOES DE PROTECAO SOCIAL BASICA;1939.17;1939.17
117718;Fundo Nacional de Assistência Social;202208;ACOES DE PROTECAO SOCIAL BASICA;2585.56;2585.56
117719;Fundo Nacional de Assistência Social;202208;ACOES DE PROTECAO SOCIAL BASICA;3789.73;3789.73
117720;Fundo Nacional de Assistência Social;202208;DESENVOLVIMENTO INTEGRAL NA PRIMEIRA INFANCIA - CRIANCA FELIZ;6270;6270
117721;Ministério da Saúde - Unidades com vínculo direto;202208;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
117722;Ministério da Saúde - Unidades com vínculo direto;202208;PISO DE ATENCAO PRIMARIA A SAUDE;6900;6900
117723;Ministério da Saúde - Unidades com vínculo direto;202208;PISO DE ATENCAO PRIMARIA A SAUDE;16331.4;16331.4
111209;Sem informação;202208;COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO;454968.19;454968.19
111210;Sem informação;202208;TRANSFERENCIA A ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA COMPENSACAO DA ISENCAO DO ICMS AOS ESTAD;2658.08;2658.08
111211;Sem informação;202208;TRANSFERENCIA AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFI;589451.54;589451.54
111212;Sem informação;202208;TRANSFERENCIA AO FUNDO DE PARTICIPACAO DOS MUNICIPIOS - FPM (CF, ART.159);1939192.65;1939192.65
111213;Sem informação;202208;TRANSFERENCIA DO IMPOSTO TERRITORIAL RURAL - ITR;126.39;126.39
111214;Sem informação;202208;TRANSFERENCIAS DAS PARTICIPACOES PELA PRODUCAO DE PETROLEO E GAS NATURAL (LEI N. 9.478, DE 1997);65026.1;65026.1
117729;Ministério da Saúde - Unidades com vínculo direto;202208;APOIO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;8517.66;8517.66
117728;Ministério da Saúde - Unidades com vínculo direto;202208;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
2860376;Sem informação;202207;COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO;447351.54;447351.54
2860377;Sem informação;202207;TRANSFERENCIA A ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA COMPENSACAO DA ISENCAO DO ICMS AOS ESTAD;2658.08;2658.08
2860378;Sem informação;202207;TRANSFERENCIA AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFI;517747.39;517747.39
2860379;Sem informação;202207;TRANSFERENCIA AO FUNDO DE PARTICIPACAO DOS MUNICIPIOS - FPM (CF, ART.159);2911109.18;2911109.18
2860380;Sem informação;202207;TRANSFERENCIA DE REPARTICAO DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - CIDE COMBUSTIVEIS;4823.49;4823.49
2860381;Sem informação;202207;TRANSFERENCIA DO IMPOSTO TERRITORIAL RURAL - ITR;40.52;40.52
2860382;Sem informação;202207;TRANSFERENCIAS DAS PARTICIPACOES PELA PRODUCAO DE PETROLEO E GAS NATURAL (LEI N. 9.478, DE 1997);63979.3;63979.3
2860383;Sem informação;202207;TRANSFERENCIAS DE COTAS-PARTES DA COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS MINERAIS (LEI N;164951.42;164951.42
2862424;;202207;APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA;28114.47;28114.47
2862425;;202207;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;390;390
2862426;;202207;APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO;1174450.34;1174450.34
2867326;;202207;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;4030;4030
2867327;;202207;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;40;40
2867328;;202207;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;80;80
2867329;;202207;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;80;80
2867330;;202207;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;40;40
2867331;;202207;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;40;40
2867332;;202207;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;80;80
2867333;;202207;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;40;40
2867334;;202207;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;80;80
2867335;;202207;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;80;80
2867336;;202207;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;80;80
2867337;;202207;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;80;80
2867338;;202207;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;80;80
2874199;;202207;ACOES DE PROTECAO SOCIAL BASICA;2583.9;2583.9
2874200;;202207;ACOES DE PROTECAO SOCIAL BASICA;13968.75;13968.75
2874201;;202207;APOIO A ORGANIZACAO, A GESTAO E A VIGILANCIA SOCIAL NO TERRITORIO, NO AMBITO DO SISTEMA UNICO DE ASS;9154.44;9154.44
2874202;;202207;PRIMEIRA INFANCIA NO SUAS - CRIANCA FELIZ;11478;11478
2874203;;202207;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
2874204;;202207;PISO DE ATENCAO PRIMARIA A SAUDE;6900;6900
2874205;;202207;PISO DE ATENCAO PRIMARIA A SAUDE;16331.4;16331.4
2874206;;202207;PISO DE ATENCAO PRIMARIA A SAUDE;25709;25709
2874207;;202207;PISO DE ATENCAO PRIMARIA A SAUDE;133665.67;133665.67
2874208;;202207;PISO DE ATENCAO PRIMARIA A SAUDE;171052;171052
2874209;;202207;EDUCACAO E TRABALHO NA SAUDE;5820.5;5820.5
2874210;;202207;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;1477.6;1477.6
2874211;;202207;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
2874212;;202207;APOIO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;8517.66;8517.66
2874198;;202207;APOIO AOS ENTES FEDERADOS POR MEIO DO INDICE DE GESTAO DESCENTRALIZADA DO PROGRAMA AUXILIO BRASIL - ;23002.1;23002.1
122340;Sem informação;202207;TRANSFERENCIA DE REPARTICAO DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - CIDE COMBUSTIVEIS;4823.49;4823.49
139625;Ministério da Saúde - Unidades com vínculo direto;202207;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
122341;Sem informação;202207;TRANSFERENCIA DO IMPOSTO TERRITORIAL RURAL - ITR;40.52;40.52
122342;Sem informação;202207;TRANSFERENCIAS DAS PARTICIPACOES PELA PRODUCAO DE PETROLEO E GAS NATURAL (LEI N. 9.478, DE 1997);63979.3;63979.3
122343;Sem informação;202207;TRANSFERENCIAS DE COTAS-PARTES DA COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS MINERAIS (LEI N;164951.42;164951.42
124711;;202207;APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO;1174450.34;1174450.34
124712;Fundo Nacional de Desenvolvimento da Educação;202207;APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA;28114.47;28114.47
124713;Fundo Nacional de Desenvolvimento da Educação;202207;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;390;390
130317;Fundo Nacional de Desenvolvimento da Educação;202207;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;4030;4030
130318;Fundo Nacional de Desenvolvimento da Educação;202207;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;40;40
130319;Fundo Nacional de Desenvolvimento da Educação;202207;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;80;80
130320;Fundo Nacional de Desenvolvimento da Educação;202207;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;80;80
130321;Fundo Nacional de Desenvolvimento da Educação;202207;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;40;40
130322;Fundo Nacional de Desenvolvimento da Educação;202207;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;40;40
130323;Fundo Nacional de Desenvolvimento da Educação;202207;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;80;80
130324;Fundo Nacional de Desenvolvimento da Educação;202207;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;40;40
130325;Fundo Nacional de Desenvolvimento da Educação;202207;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;80;80
130326;Fundo Nacional de Desenvolvimento da Educação;202207;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;80;80
130327;Fundo Nacional de Desenvolvimento da Educação;202207;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;80;80
130328;Fundo Nacional de Desenvolvimento da Educação;202207;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;80;80
130329;Fundo Nacional de Desenvolvimento da Educação;202207;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;80;80
139612;Fundo Nacional de Assistência Social;202207;APOIO AOS ENTES FEDERADOS POR MEIO DO INDICE DE GESTAO DESCENTRALIZADA DO PROGRAMA AUXILIO BRASIL - ;23002.1;23002.1
139613;Fundo Nacional de Assistência Social;202207;ACOES DE PROTECAO SOCIAL BASICA;2583.9;2583.9
139614;Fundo Nacional de Assistência Social;202207;ACOES DE PROTECAO SOCIAL BASICA;13968.75;13968.75
139615;Fundo Nacional de Assistência Social;202207;APOIO A ORGANIZACAO, A GESTAO E A VIGILANCIA SOCIAL NO TERRITORIO, NO AMBITO DO SISTEMA UNICO DE ASS;9154.44;9154.44
139616;Fundo Nacional de Assistência Social;202207;DESENVOLVIMENTO INTEGRAL NA PRIMEIRA INFANCIA - CRIANCA FELIZ;11478;11478
139617;Ministério da Saúde - Unidades com vínculo direto;202207;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
139618;Ministério da Saúde - Unidades com vínculo direto;202207;PISO DE ATENCAO PRIMARIA A SAUDE;6900;6900
139619;Ministério da Saúde - Unidades com vínculo direto;202207;PISO DE ATENCAO PRIMARIA A SAUDE;16331.4;16331.4
139620;Ministério da Saúde - Unidades com vínculo direto;202207;PISO DE ATENCAO PRIMARIA A SAUDE;25709;25709
139621;Ministério da Saúde - Unidades com vínculo direto;202207;PISO DE ATENCAO PRIMARIA A SAUDE;133665.67;133665.67
139622;Ministério da Saúde - Unidades com vínculo direto;202207;PISO DE ATENCAO PRIMARIA A SAUDE;171052;171052
139623;Ministério da Saúde - Unidades com vínculo direto;202207;EDUCACAO E FORMACAO EM SAUDE;5820.5;5820.5
139624;Ministério da Saúde - Unidades com vínculo direto;202207;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;1477.6;1477.6
122336;Sem informação;202207;COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO;447351.54;447351.54
122339;Sem informação;202207;TRANSFERENCIA AO FUNDO DE PARTICIPACAO DOS MUNICIPIOS - FPM (CF, ART.159);2911109.18;2911109.18
122338;Sem informação;202207;TRANSFERENCIA AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFI;517747.39;517747.39
122337;Sem informação;202207;TRANSFERENCIA A ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA COMPENSACAO DA ISENCAO DO ICMS AOS ESTAD;2658.08;2658.08
139626;Ministério da Saúde - Unidades com vínculo direto;202207;APOIO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;8517.66;8517.66
2849270;Sem informação;202206;COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO;447351.54;447351.54
2849271;Sem informação;202206;TRANSFERENCIA A ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA COMPENSACAO DA ISENCAO DO ICMS AOS ESTAD;2658.08;2658.08
2849272;Sem informação;202206;TRANSFERENCIA AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFI;606753.18;606753.18
2849273;Sem informação;202206;TRANSFERENCIA AO FUNDO DE PARTICIPACAO DOS MUNICIPIOS - FPM (CF, ART.159);1983025.22;1983025.22
2849274;Sem informação;202206;TRANSFERENCIA DO IMPOSTO TERRITORIAL RURAL - ITR;61.44;61.44
2849275;Sem informação;202206;TRANSFERENCIAS DAS PARTICIPACOES PELA PRODUCAO DE PETROLEO E GAS NATURAL (LEI N. 9.478, DE 1997);56753.71;56753.71
2849276;Sem informação;202206;TRANSFERENCIAS DE COTAS-PARTES DA COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS MINERAIS (LEI N;13685.25;13685.25
2851103;;202206;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);10793.2;10793.2
2851104;;202206;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);23990.8;23990.8
2851105;;202206;APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA;28114.47;28114.47
2851106;;202206;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;390;390
2851107;;202206;APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO;3446263.8;3446263.8
2856026;;202206;APOIO AOS ENTES FEDERADOS POR MEIO DO INDICE DE GESTAO DESCENTRALIZADA DO PROGRAMA AUXILIO BRASIL - ;9992.58;9992.58
2856027;;202206;ACOES DE PROTECAO SOCIAL BASICA;1918.24;1918.24
2856028;;202206;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
2856029;;202206;INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;1000000;1000000
2856030;;202206;INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;1464958;1464958
2856031;;202206;PISO DE ATENCAO PRIMARIA A SAUDE;6900;6900
2856032;;202206;PISO DE ATENCAO PRIMARIA A SAUDE;16389.48;16389.48
2856033;;202206;PISO DE ATENCAO PRIMARIA A SAUDE;25709;25709
2856034;;202206;PISO DE ATENCAO PRIMARIA A SAUDE;63550;63550
2856035;;202206;PISO DE ATENCAO PRIMARIA A SAUDE;133029.32;133029.32
2856036;;202206;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;1477.6;1477.6
2856037;;202206;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
2856038;;202206;APOIO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;8517.66;8517.66
2856039;;202206;INCENTIVO FINANCEIRO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA EXECUCAO DE ACOES DE VIGILANCIA;1000;1000
144683;Sem informação;202206;TRANSFERENCIA AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFI;606753.18;606753.18
144684;Sem informação;202206;TRANSFERENCIA AO FUNDO DE PARTICIPACAO DOS MUNICIPIOS - FPM (CF, ART.159);1983025.22;1983025.22
144685;Sem informação;202206;TRANSFERENCIA DO IMPOSTO TERRITORIAL RURAL - ITR;61.44;61.44
144686;Sem informação;202206;TRANSFERENCIAS DAS PARTICIPACOES PELA PRODUCAO DE PETROLEO E GAS NATURAL (LEI N. 9.478, DE 1997);56753.71;56753.71
144687;Sem informação;202206;TRANSFERENCIAS DE COTAS-PARTES DA COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS MINERAIS (LEI N;13685.25;13685.25
146811;;202206;APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO;3446263.8;3446263.8
146812;Fundo Nacional de Desenvolvimento da Educação;202206;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);10793.2;10793.2
146813;Fundo Nacional de Desenvolvimento da Educação;202206;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);23990.8;23990.8
146814;Fundo Nacional de Desenvolvimento da Educação;202206;APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA;28114.47;28114.47
146815;Fundo Nacional de Desenvolvimento da Educação;202206;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;390;390
152490;Fundo Nacional de Assistência Social;202206;APOIO AOS ENTES FEDERADOS POR MEIO DO INDICE DE GESTAO DESCENTRALIZADA DO PROGRAMA AUXILIO BRASIL - ;9992.58;9992.58
152491;Fundo Nacional de Assistência Social;202206;ACOES DE PROTECAO SOCIAL BASICA;1918.24;1918.24
152492;Ministério da Saúde - Unidades com vínculo direto;202206;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
152493;Ministério da Saúde - Unidades com vínculo direto;202206;INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;1000000;1000000
152494;Ministério da Saúde - Unidades com vínculo direto;202206;INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;1464958;1464958
152495;Ministério da Saúde - Unidades com vínculo direto;202206;PISO DE ATENCAO PRIMARIA A SAUDE;6900;6900
152496;Ministério da Saúde - Unidades com vínculo direto;202206;PISO DE ATENCAO PRIMARIA A SAUDE;16389.48;16389.48
152497;Ministério da Saúde - Unidades com vínculo direto;202206;PISO DE ATENCAO PRIMARIA A SAUDE;25709;25709
152498;Ministério da Saúde - Unidades com vínculo direto;202206;PISO DE ATENCAO PRIMARIA A SAUDE;63550;63550
152499;Ministério da Saúde - Unidades com vínculo direto;202206;PISO DE ATENCAO PRIMARIA A SAUDE;133029.32;133029.32
152500;Ministério da Saúde - Unidades com vínculo direto;202206;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;1477.6;1477.6
152501;Ministério da Saúde - Unidades com vínculo direto;202206;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
152502;Ministério da Saúde - Unidades com vínculo direto;202206;APOIO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;8517.66;8517.66
152503;Ministério da Saúde - Unidades com vínculo direto;202206;INCENTIVO FINANCEIRO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA EXECUCAO DE ACOES DE VIGILANCIA;1000;1000
144681;Sem informação;202206;COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO;447351.54;447351.54
144682;Sem informação;202206;TRANSFERENCIA A ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA COMPENSACAO DA ISENCAO DO ICMS AOS ESTAD;2658.08;2658.08
2831996;Sem informação;202205;COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO;418916.03;418916.03
2831997;Sem informação;202205;TRANSFERENCIA A ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA COMPENSACAO DA ISENCAO DO ICMS AOS ESTAD;2658.08;2658.08
2831998;Sem informação;202205;TRANSFERENCIA AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFI;648924.03;648924.03
2831999;Sem informação;202205;TRANSFERENCIA AO FUNDO DE PARTICIPACAO DOS MUNICIPIOS - FPM (CF, ART.159);2119316.71;2119316.71
2832000;Sem informação;202205;TRANSFERENCIA DO IMPOSTO TERRITORIAL RURAL - ITR;47.4;47.4
2832001;Sem informação;202205;TRANSFERENCIAS DAS PARTICIPACOES PELA PRODUCAO DE PETROLEO E GAS NATURAL (LEI N. 9.478, DE 1997);69060.13;69060.13
2832002;Sem informação;202205;TRANSFERENCIAS DE COTAS-PARTES DA COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS MINERAIS (LEI N;10231.26;10231.26
2832003;Sem informação;202205;TRANSFERENCIA A ESTADOS, DISTRITO FEDERAL E MUNICIPIOS DE PARTE DOS VALORES ARRECADADOS COM OS LEILO;331735.25;331735.25
2833913;;202205;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);10793.2;10793.2
2833914;;202205;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);23990.8;23990.8
2833915;;202205;APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA;28114.47;28114.47
2838741;;202205;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2955;2955
2838742;;202205;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;3520;3520
2838743;;202205;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2700;2700
2838744;;202205;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;6855;6855
2838745;;202205;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;4035;4035
2838746;;202205;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2750;2750
2838747;;202205;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2120;2120
2838748;;202205;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2035;2035
2838749;;202205;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;3830;3830
2838750;;202205;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;4040;4040
2838751;;202205;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;4040;4040
2838752;;202205;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;1970;1970
2838753;;202205;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;1960;1960
2845349;;202205;APOIO AOS ENTES FEDERADOS POR MEIO DO INDICE DE GESTAO DESCENTRALIZADA DO PROGRAMA AUXILIO BRASIL - ;10492.21;10492.21
2845350;;202205;ACOES DE PROTECAO SOCIAL BASICA;13675.21;13675.21
2845351;;202205;PRIMEIRA INFANCIA NO SUAS - CRIANCA FELIZ;6135;6135
2845352;;202205;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
2845353;;202205;PISO DE ATENCAO PRIMARIA A SAUDE;6900;6900
2845354;;202205;PISO DE ATENCAO PRIMARIA A SAUDE;19350;19350
2845355;;202205;PISO DE ATENCAO PRIMARIA A SAUDE;25709;25709
2845356;;202205;PISO DE ATENCAO PRIMARIA A SAUDE;63550;63550
2845357;;202205;PISO DE ATENCAO PRIMARIA A SAUDE;132598.58;132598.58
2845358;;202205;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;1477.6;1477.6
2845359;;202205;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
2845360;;202205;APOIO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;8517.66;8517.66
